"","REG","PROV","NOME_REGIONE","NOME_PROVINCIA","NOME_COMUNE","COD_PROVCOM","TIPO_COMUNE","CL_ETA","GE","M_15","M_16","M_17","M_18","M_19","M_20","F_15","F_16","F_17","F_18","F_19","F_20","T_15","T_16","T_17","T_18","T_19","T_20"
"719",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,520,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"720",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,603,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"721",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,607,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"722",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,616,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"723",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,618,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"724",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,623,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"725",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,709,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"726",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,727,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"727",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,728,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"728",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,801,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"729",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,802,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"730",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,806,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"731",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,815,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"732",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,820,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"733",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,822,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"734",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,827,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"735",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,830,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"736",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,902,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"737",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,908,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"738",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,911,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"739",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,912,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"740",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,916,0,0,1,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,1,0,0,"n.d."
"741",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,918,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"742",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,922,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"743",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,925,0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,2,0,0,"n.d."
"744",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,929,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"745",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,930,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"746",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1005,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"747",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1006,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"748",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1008,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"749",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1009,0,0,0,0,0,"n.d.",1,1,0,0,0,"n.d.",1,1,0,0,0,"n.d."
"750",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1016,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"751",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1028,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"752",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1101,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"753",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1117,0,0,0,1,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,1,0,"n.d."
"754",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1124,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"755",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1203,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"756",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1204,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"757",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1206,0,0,0,0,0,"n.d.",1,1,0,0,0,"n.d.",1,1,0,0,0,"n.d."
"758",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1208,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"759",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1211,0,0,0,0,0,"n.d.",1,0,0,0,1,"n.d.",1,0,0,0,1,"n.d."
"760",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1215,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"761",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1216,0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,2,0,0,0,"n.d."
"762",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1217,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"763",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1218,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"764",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1221,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"765",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1222,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"766",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1225,0,1,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,1,0,"n.d."
"767",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1226,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"768",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1229,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"769",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1230,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"770",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,19,1231,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"771",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,105,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"772",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,114,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"773",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,122,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"774",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,206,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"775",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,213,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"776",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,224,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"777",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,303,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"778",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,308,0,0,0,0,0,"2",1,0,0,0,0,"0",1,0,0,0,0,"2"
"779",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,310,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"780",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,311,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"781",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,316,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"782",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,320,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"783",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,401,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"784",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,416,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"785",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,427,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"786",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,503,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"787",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,504,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"788",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,531,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"789",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,702,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"790",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,706,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"791",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,711,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"792",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,808,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"793",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,817,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"794",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,818,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"795",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,823,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"796",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,910,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"797",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,920,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"798",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,1018,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"799",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,1118,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"800",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,1120,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"801",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,20,1213,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"802",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,21,311,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"803",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,21,615,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"804",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,1,21,830,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"805",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,5,508,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"806",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,7,217,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"807",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,8,317,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"808",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,9,521,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"809",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,10,515,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"810",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,10,1019,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"811",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,10,1106,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"812",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,11,113,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"813",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,11,215,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"814",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,11,303,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"815",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,11,404,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"816",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,11,418,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"817",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,11,720,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"818",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,11,811,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"819",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,11,824,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"820",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,11,1226,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"821",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,12,117,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"822",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,12,130,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"823",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,12,310,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"824",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,12,315,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"825",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,12,528,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"826",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,12,816,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"827",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,12,924,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"828",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,12,1127,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"829",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,12,1206,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"830",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,105,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"831",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,129,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"832",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,206,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"833",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,224,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"834",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,311,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"835",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,317,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"836",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,321,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"837",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,324,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"838",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,409,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"839",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,517,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"840",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,809,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"841",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,819,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"842",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,908,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"843",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,919,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"844",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,1018,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"845",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,1023,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"846",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,1127,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"847",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,13,1213,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"848",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,126,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"849",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,130,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"850",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,315,0,0,0,0,0,"2",0,0,0,0,0,"0",0,0,0,0,0,"2"
"851",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,326,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"852",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,402,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"853",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,408,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"854",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,424,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"855",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,428,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"856",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,526,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"857",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,610,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"858",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,615,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"859",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,928,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"860",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,1019,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"861",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,1110,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"862",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,1113,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"863",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,14,1119,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"864",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,103,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"865",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,111,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"866",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,120,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"867",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,216,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"868",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,224,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"869",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,229,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"870",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,303,0,0,0,0,0,"2",0,0,0,0,0,"0",0,0,0,0,0,"2"
"871",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,306,0,0,0,0,0,"1",0,0,0,0,0,"1",0,0,0,0,0,"2"
"872",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,309,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"873",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,310,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"874",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,314,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"875",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,315,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"876",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,318,0,0,0,1,0,"2",0,0,0,0,0,"0",0,0,0,1,0,"2"
"877",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,319,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"878",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,323,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"879",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,330,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"880",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,407,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"881",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,408,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"882",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,416,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"883",3,98,"Lombardia","Lodi","Castiglione d'Adda",98014,1,15,423,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
